id_tweet,lang,tweet,size,task1,task2,IDEOLOGICAL_INEQUALITY,STEREOTYPING_DOMINANCE,OBJECTIFICATION,SEXUAL_VIOLENCE,MISOtGYNY_NON_SEXUALVIOLENCE,UNKNOWN,NONE
100193,es,qu hacen paro antoje respetan idea significa historia double exclamation mark exclamation question mark cuelguen fecha merece respeto double exclamation mark raised fist medium light skin tone uruguay world marzo diadelamujer womensday internationalwomensday,47,NO,-,0,0,0,0,0,0,1
100194,es,permitir doping pogatchar roglich juego limpio hagan da ciclismo damos cuenta menos uds,24,NO,-,0,0,0,0,0,0,1
100195,es,sheinwomensday haz clic cajas ganar puntos cupones,12,NO,-,0,0,0,0,0,0,1
100196,es,visibilidad problems existen mayor violencia mujer viene principalmente personas espera proteja diainternacionaldelamujer womensday santasofiacocinafusion,30,YES,REPORTED,0,3,0,0,0,0,0
100197,es,canyamanmania informa womensday est cerca preparadas canyaman heart suit,9,NO,-,0,0,0,0,0,0,1
100198,es,grinning face with big eyes consejos ropa verse s alta alto trav modarubentroya fashion menswear mensfashion fashionweek fashionista fashionstyle fashionblogger youtubers youtuberchannel womens womensday womensday,27,NO,-,0,0,0,0,0,0,1
100199,es,gran oportunidad exposici juegos est aceptando propuestas videojuegos est presentes steam figurar evento womensday woman raising hand pueden ver requisitos participar formulario tweet smiling face with hearts,42,NO,-,0,0,0,0,0,0,1
100200,es,participa viva yeg latino mes mujer breakthebias womensday iwd women internationalwomensday vivayeglatinoinc,24,NO,-,0,0,0,0,0,0,1
100201,es,period womensrights righttochoose,7,NO,-,0,0,0,0,0,0,1
100202,es,capitalism slavenationart graffiti wheatpaste poverty mentalhealth universalcreditcut universalcredit eton millionaire toryscum austeritykills suicideawareness politicalartist civildidobediencenow rebel riseup womensrights streetartist systemchange,22,NO,-,0,0,0,0,0,0,1
100203,es,san marino votes to legalise abortion in referendum sanmarino womensrights,11,NO,-,0,0,0,0,0,0,1
100204,es,nov london climate protestord climateprotest feminism feminista streetprotest reportagespotlight streetsansfrontieres capturestreets lgbtqia womenphoto womensrights climatejustice,17,NO,-,0,0,0,0,0,0,1
100205,es,kavanaugh is unqualified womensrights,4,NO,-,0,0,0,0,0,0,1
100206,es,fotograf fondo pantalla ordenador memoria demasiado ef mera vor gine d cil olvidar tragedia azota vida tantas mujeres afghanistan afghanistanwomen afghanwomen womensrights humanrights,43,YES,REPORTED,0,2,1,0,0,1,0
100207,es,viejo estupido ignorarte feminicidio womensrights mybodymychoice,9,YES,REPORTED,0,2,1,0,0,0,0
100208,es,ah hace rato exprese blicamente problema mujervitrina womensrights,15,NO,-,0,0,0,0,0,0,1
100209,es,voteoutobstructionists manchinsinema etc voteoutextremists statue of liberty votebluetosaveamerica votingrightsnow maddow savedemocracy roevwade choice vawa womensrights lgbtq blm climateaction forthepeople,25,NO,-,0,0,0,0,0,0,1
100210,es,aqu vemos libertad nero fundamental crecimiento sociedad puro orden control basta enriquecerse econ micamente riad womensrights freedom islam barcelonarealmadrid fundamentalismo richnation mundoarabe niqab,33,NO,-,0,0,0,0,0,0,1
100211,es,oportunidad dejar mensajito reporte equipo pa onu xico orange heart mexico juventudes queremos incluidas toma decisiones nextgenerationisnow generationequality youth womensrights,30,NO,-,0,0,0,0,0,0,1
100212,es,explica bien womensrights civilrights emakumeak mulleres dereitos,11,NO,-,0,0,0,0,0,0,1
100213,es,contigo querida callar nonoscallar nonoscallamosmas waronwomen irenemonterodimision feminismonovotamisoginia womenwontwheesht spain stopselfid womensrights,19,NO,-,0,0,0,0,0,0,1
100214,es,comentar noticias newspaper hoy stefan oelrich dice inversi testimonio esfuerzos determinaci hacer parte lograr objetivos desarrollo sostenible onu healthforall womensrights derechosdelamujer,37,NO,-,0,0,0,0,0,0,1
100215,es,canci protesta expresa enojo patriarcado hice tomar rabia convertirla canci protestmusic protestsong womensrights musicadeprotesta canciondeprotesta,28,NO,-,0,0,0,0,0,0,1
100216,es,kata heshima culture or crime via kenya kajiado fgm womensrights women torture,15,NO,-,0,0,0,0,0,0,1
100217,es,ina am hajaj women empowerment program empowerwomen womenempowerment womensupportingwomen womenempoweringwomen womeninspiringwomen womenpower womensrights knowyourrights palestinianwomen refugeewomen selflove selfcare mentalhealth mentalhealthmatters,19,NO,-,0,0,0,0,0,0,1
100218,es,futuro s brillante libre violencia pinta mundo naranja pongamos fin violencia mujeres dianaranja pintaelmundodenaranja sororidad nomasviolencia mujeressinlimites orangetheworld womensupportingwomen womensrights,32,YES,REPORTED,0,3,0,0,0,0,0
100219,es,peque pasos dejan grandes huellas womensrights purple heart,9,NO,-,0,0,0,0,0,0,1
100220,es,odio inspira gobierno polaco indescriptible womensrights,10,NO,-,0,0,0,0,0,0,1
100221,es,despu sufrir agresi agravada delito odiojudith sufrir nueva agresi parte yositecreo,22,YES,REPORTED,0,1,0,0,0,0,0
100222,es,or inombrable puede pasandolo mal rociocarrascoyositecreo paso mal venga favor si siempre hablado familia incre ble yositecreo rociocarrasco,29,NO,-,0,0,0,0,0,0,1
100223,es,vas fiesta terminar noche pasa mierda encima lees comentarios noticia creen yos tecreo,25,YES,JUDGEMENTAL,0,2,1,0,0,0,0
100224,es,solo valientes denunciamos valientes sobrevivimos as sigamos silencio valientes todas hablan ac seguimos seguimos pie yositecreo,31,YES,REPORTED,0,0,1,0,0,1,0
100225,es,dec mujeres ment an aquello yositecreo,15,YES,DIRECT,0,2,1,0,0,0,0
100226,es,cu nto dolor cu nta impotencia yositecreo,6,NO,-,0,0,0,0,0,0,1
100227,es,conocemos aqu manada respalda hermana yos tecreo,12,NO,-,0,0,0,0,0,0,1
100228,es,yositecreo noestaissola apoyorocio recuerdo dia siguiente oficina estabamos hablando dolor habia pasado mato vida quito vida hijos especie der ser jef dijo defiendes paga sueldo,53,YES,REPORTED,0,3,3,0,0,0,0
100229,es,parece ser ahora pena verguenza mujer est defendiendo recuerdo palabras mientras roc carrasco tiraba suelos cada plato cada fin semana palabras yositecreo elpreciodelsilencio,46,YES,REPORTED,0,0,2,0,0,0,0
100230,es,presentan campa asi yos tecreo abuso sexual infantil,16,NO,-,0,0,0,0,0,0,1
100231,es,laura yositecreo apoyo juana rivas calificarlo entonces,15,NO,-,0,0,0,0,0,0,1
100232,es,dos buenas recomendaciones clapper board popcorn netflix western balazos drama final inesperado primevideo buen ejemplo yos tecreo chica abusada nadie cree video backhand index pointing down play button cine movies pel culas,29,NO,-,0,0,0,0,0,0,1
100233,es,amen hermana yositecreo sido espect culo lamentable americanos,13,NO,-,0,0,0,0,0,0,1
100234,es,double exclamation mark brava teresa venes abusadas centro acogida pena horror merece mejor suerte justicia abusador encubridores teresa yositecreo purple heart purple heart purple heart gracias olvidar as,43,YES,REPORTED,0,0,0,0,0,0,0
100235,es,yomerebelo neste caso quer an taparlo ahora definen feminista pues pronto juicio nimo carlota prado yositecreo yomerebelo n,24,NO,-,0,0,0,0,0,0,1
100236,es,claro s carlota hoy leyendo fucsias dudando sof sofia menos aqu sof representa muchas ctimas est calladas si sof cae juicio sociedad todas as quedar silenciadas siempre yositecreo apoyorocio s,46,YES,JUDGEMENTAL,0,2,2,0,0,0,0
100237,es,voluntariado mayell hern ndez ponemos disposici l neas atenci telef nica acompa amiento amoroso mujeres as adolescentes viven violencia machista venezuela teacompa amos yositecreo,30,NO,-,0,0,0,0,0,0,1
100238,es,madre madre menos mal tiempo pone sitio apoyorocio yositecreo marearosa purple heart purple heart purple heart purple heart purple heart purple heart purple heart,21,NO,-,0,0,0,0,0,0,1
100239,es,yositecreo impunidad bajo amparo excelente,9,NO,-,0,0,0,0,0,0,1
100240,es,siento sigas viviendo situaci gobierno miles millones mujeres creemos respaldamos dejaremos sola yositecreo noestassola niunamexicanaenqatar qatar violenciadegenero estadoviolador,35,NO,-,0,0,0,0,0,0,1
100241,es,mujeres creerlas s jajajaj dais pena matraca opresi polic as llevan pidiendo maras ver si dan dej is llorar,39,YES,DIRECT,0,0,1,0,0,0,0
100242,es,mujeres tratarlas tratarias madre amor respeto,15,NO,-,0,0,0,0,0,0,1
100243,es,hab visto ataques hecho mujeres creerlas s,26,YES,JUDGEMENTAL,0,1,0,0,0,0,0
100244,es,ustedes har deje haber casos violencia nero mujeres dejarlas vivas libres personas s violencia nero,34,YES,JUDGEMENTAL,0,0,0,0,0,1,0
100245,es,rogando beb var ense arle mujeres tratarlas princesa,17,YES,REPORTED,0,4,1,0,0,0,0
100246,es,mujeres hablarles amor cari qu falta hablo respeto cari,28,YES,DIRECT,0,2,3,0,0,0,0
100247,es,si mujeres tenerles cuidado mejor vaya si gusta sra puede ir hacer protesta palacio nacional solo quiere opacar premio locuras aborto ora,41,YES,DIRECT,0,1,0,0,0,0,0
100248,es,ir nico mayor hombres apoyan criminalizaci mujeres frente aborto claro mujeres castigarlas juzgarlas alarlas siempre si suficiente tener cargar peso violaci n,57,YES,REPORTED,0,4,1,0,0,0,0
100249,es,mujeres tratarlas delicadeza total dejen ahi truco,19,YES,DIRECT,0,4,5,0,0,0,0
100250,es,puede pasar supo defender reforz mujeres abordarlas modales saludos,21,YES,DIRECT,0,3,2,0,0,0,0
100251,es,debate archi artes diciendo kkkast movimiento acab alemania dijo nazi forma s hermosa sichel diciendo mujeres dejarlas hacer cosas weon va dar permiso mujeres hagan cosas machista,52,YES,REPORTED,0,4,1,0,0,0,0
100252,es,persones vive segure mujeres maltratarlas deben dejarse maltratar repetidamente paso pierdes oportunidad hacerlo misme mal va am gue,39,YES,JUDGEMENTAL,0,0,1,0,0,0,0
100253,es,argumento s pendejo mujeres creerles nadie creerle genero raza idioma estrato social profesor parecer si verdad merece mayor condena s condenados siendo inocentes,48,NO,-,0,0,0,0,0,0,1
100254,es,bueno vi mujeres presumirlas darles atenci perfecto anotado peor gorrean igual,25,YES,DIRECT,0,4,2,0,0,0,0
100255,es,qui pudiendo da mujeres darle dar smiling face with sunglasses,18,YES,DIRECT,0,1,3,0,0,0,0
100256,es,hijo ayer dijo quiero s mam inmediatamente puse triste despu dijo mujeres amarlas poquito s red heart,27,NO,-,0,0,0,0,0,0,1
100257,es,jajajaja mujeres quererlas entenderlas buen estimado lobo abrazote,30,YES,DIRECT,0,2,3,0,0,0,0
100258,es,mujeres tratarlas bien independientemente hizo nunca debe tratarse hombre involucra familia hijos denuncia puesto,32,YES,REPORTED,0,4,1,0,0,0,0
100259,es,claro tambi deber saber tal irene montera cor dice mujer inferior hombre mujer simplemente regalo hizo hombre dicen mujeres pegarlas vez respetuosas,55,YES,REPORTED,0,2,3,0,0,0,0
100260,es,novio bobo hppp pegan cacho mujeres hacerle pidan convertirla,24,YES,DIRECT,0,1,4,0,0,0,0
100261,es,estimada alegr vez amiga mia cont paso tio marido acuerdo bien abuso trato abusar dije debemos denunciar oblig hacerlo iban creer porq m querido marido ah hace,60,YES,REPORTED,0,0,1,0,0,0,0
100262,es,cuesti alarmismo literalmente describir gobierno est haciendo planea hacer usando mismas declaraciones gobierno si alarman declaraciones medidas as quieren abusar poder aunque ilegal ingenuidad,48,NO,-,0,0,0,0,0,0,1
100263,es,universal colombia capturan bocagrande supuesto pastor abusar menor,15,YES,REPORTED,0,0,1,0,0,0,0
100264,es,bueno ahora hablando situaci cuestion pueda justificar chats claramente pibes estan cegados consumo pornografico mucha descripci detallada quieren abusar chicas aprende porno,51,YES,REPORTED,0,0,5,0,0,0,0
100265,es,fiscal imput cargos profesor soci logo fabi sanabria nchez supuesto responsable abusar sexualmente joven via surnoticiaspc com,23,NO,-,0,0,0,0,0,0,1
100266,es,si or lopez tampoco sted quiera abusar si digo explico sandia fruta mas viagra existe perfil explicaci detallada cient fica maravillosa fruta semilla aumenta producci semen sigo,51,NO,-,0,0,0,0,0,0,1
100267,es,jug is squad battles ultimate tips recomend is balones largos banda abusar doble extremos dar pase muerte veo maquina traga s leyenda as lleg goles quiero dar salto,52,NO,-,0,0,0,0,0,0,1
100268,es,ser buena persona diferente ser persona pone mites ser buena persona deja satisfacci riqu sima si deja acaban abusar valores disposici bueno,47,NO,-,0,0,0,0,0,0,1
100269,es,seis jovenes detenidos abusar joven interior auto,14,YES,REPORTED,0,0,0,0,0,0,0
100270,es,ltima hora ghislaine maxwell declarada culpable jurado estadounidense ayudar jeffrey epstein abusar sexualmente adolescentes menores edad,24,NO,-,0,0,0,0,0,0,1
100271,es,reduce abusar derechos violentar posici l gica polic tan humano derecho defender vida si est peligro afirmas ser polic dejar manifestante haga quiera,54,NO,-,0,0,0,0,0,0,1
100272,es,presi si malabares genuflexiones emperatriz ocl crata banda camporiles apoyan iniciativas imaginemos si toca m importa abusar corre riesgo patinar ducha olivos jubilados aportaron jodanse,50,NO,-,0,0,0,0,0,0,1
100273,es,horrible discurso pedimos padres cuiden mejor hijos pedimos hombres dejen abusar menores edad,29,NO,-,0,0,0,0,0,0,1
100274,es,sabe nde vivo sexual solo quiere joderme hacerme da tambi f sicamente gusta abusar permitido demasiado tiempo c mo pararle ahora,35,YES,REPORTED,0,1,2,0,0,0,0
100275,es,comenz juicio hombre acusado abusar dos nenas rosario,22,YES,REPORTED,0,0,0,0,0,0,0
100276,es,delincuentes largaron abusadores volvieron abusar calle dec s,25,NO,-,0,0,0,0,0,0,1
100277,es,s chicos hijos curas est quedando abusar or lavarle trapitos sucios,26,NO,-,0,0,0,0,0,0,1
100278,es,inteligente madurx derecho ventaja desarrollo ninguna persona adulta derecho utilizarlo pretexto abusar emocional sexualmente cargarte responsabilidades corresponden,42,NO,-,0,0,0,0,0,0,1
100279,es,marco investigaci penal preparatoria ipp iniciada denuncia mujer acus profesor abusar hija adolescente informa docente detenido,35,NO,-,0,0,0,0,0,0,1
100280,es,vicente fern ndez habr sido buen cantante actor quita agresor elimina da hizo mujeres lleg violentar acosar abusar blico maras siempre s cil ignorar hechos,45,YES,REPORTED,0,0,2,0,0,0,0
100281,es,general dedicado s vida servicio colombia puede ser acusado abuso autoridad delincuentes delincuentes prioridad raz abundan desgraciados nadie puede tocar apoyo total,46,NO,-,0,0,0,0,0,0,1
100282,es,tratado firmado ratificado ning abuso forma alguna corrupci hacer da gana aras soberan nunca vulnerada forma corrupci ejercicio poder,42,NO,-,0,0,0,0,0,0,1
100283,es,peor abuso poder judicial secuaces mp csj,16,NO,-,0,0,0,0,0,0,1
100284,es,rockstars llaneros support acoso abuso emocional menores obvio solo errores pues panitas chimba camelladores aman arte jej,32,NO,-,0,0,0,0,0,0,1
100285,es,muchas gracias raymon suerte casi termino conseguir todas recetas quiero pena solo har uso abuso talismanes muera,36,NO,-,0,0,0,0,0,0,1
100286,es,va eladio abus canciones lbum exploding head exploding head exploding head,12,NO,-,0,0,0,0,0,0,1
100287,es,viaje pesos terminal norte portales excesivo abuso aqu placas,22,NO,-,0,0,0,0,0,0,1
100288,es,siguen rodando cabezas justo lisa baird ser removida cargo comisionada nwsl caso abuso paul riley,26,NO,-,0,0,0,0,0,0,1
100289,es,vamos decir pusimos cinchos abuso policial morelos v,15,NO,-,0,0,0,0,0,0,1
100290,es,sorprende normalizado abuso hacia menores latinoamericana bajo idea educaci n,20,NO,-,0,0,0,0,0,0,1
100291,es,aplicarles ley proteccion consumidor abuso blicidad enga osa quiero paquetes,25,NO,-,0,0,0,0,0,0,1
100292,es,abuso mas parte jetblue dominicanos peor aun,17,NO,-,0,0,0,0,0,0,1
100293,es,realmente maid retrato realidad sufren tantas mujeres despu pasar semejante trauma abuso verbal sico tan dif cil confiar alguien brinda genuina ayuda terminan recayendo brazos psic pata maltrata,44,YES,JUDGEMENTAL,0,3,2,0,0,0,0
100294,es,igual abuso arbitrario aras mostrar eficiantismo superiores medir violacion derechos fundamentales constitucionalesjusticia nietecitocobardes,23,NO,-,0,0,0,0,0,0,1
100295,es,nunca apoyar abuso polic hace,17,NO,-,0,0,0,0,0,0,1
100296,es,oficial colecta cruz roja hoy hace lado beneficiar individuo abuso poder uso faccioso instituciones,32,NO,-,0,0,0,0,0,0,1
100297,es,m solo color pol tico bolivia fuerza uni bolivia bolivia bolivia bolivia ffaa polic nacional tambi pueblo democr tico lucha justicia democracia libertad di logo abuso soberbio masismo ignorante viva rep blica bolivia,47,NO,-,0,0,0,0,0,0,1
100298,es,qu ponen as locos narcomenudistas asaltantes voladores qu detienen as pandilla deres carros polic as si abuso destituir saber raz actuar as seguro esconde s,50,NO,-,0,0,0,0,0,0,1
100299,es,hizo pocas personas pagar an patreon vida familiar interesa vida familiar habl acerca acciones falta vivienda qu momento insulto casa negar abuso solo dije abuso,54,YES,DIRECT,0,0,1,0,0,0,0
100300,es,dos hijas dos hijas dos hijos sienten sufrimiento pobres dominican republic united states habla secuestro abuso poder ven alem phil murphy generales nj ven obama nj test,55,NO,-,0,0,0,0,0,0,1
100301,es,ignorancia soberbia menos mujeres acceso tulos tierra acceso agua cr dito tecnolog condiciones igualdad acci positiva reparaci hist rica mujeres pueblo negro,55,YES,JUDGEMENTAL,0,2,1,0,0,0,0
100302,es,s gran servicio comunidad acci positiva perd n,14,NO,-,0,0,0,0,0,0,1
100303,es,realizar acci positiva mantener visi positiva as qu hoy unimos colecta tapitasde pl stico hoy buena iniciativa ayudar ncer buenastardesradio losbuenossomosmas,37,NO,-,0,0,0,0,0,0,1
100304,es,acci positiva decirle madre pagado mes netflix puede utilizarconsecuencia negativa rculo cine guerra vil est sometiendo pobre padre,35,NO,-,0,0,0,0,0,0,1
100305,es,tom tiempo dar respuesta correcta podr justificarla grupo hist ricamente discriminado representado pol tica realizar acciones afirmativas medidas acci positiva tal vez reconocimiento coadyuve,43,YES,JUDGEMENTAL,0,2,0,0,0,1,0
